year,county_name,registered_voters,voters_voting,turnout_pct_reported,turnout_rate,election_day_votes,absentee_votes,absentee_share_reported,absentee_share,source
2016,Adams,19482,13463,0.69,0.691048,7235,6228,0.46,0.462601,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Allen,276407,150739,0.55,0.545352,108542,42197,0.28,0.279934,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Bartholomew,55494,33198,0.6,0.598227,17035,16161,0.49,0.486806,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Benton,6129,3793,0.62,0.618861,2850,943,0.25,0.248616,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Blackford,8976,4992,0.56,0.55615,2542,2450,0.49,0.490785,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Boone,49294,33067,0.67,0.670812,11062,22005,0.67,0.665467,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Brown,12955,8229,0.64,0.635199,5192,3037,0.37,0.369061,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Carroll,14338,8899,0.62,0.620658,4749,4150,0.47,0.466345,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Cass,22012,14620,0.66,0.664183,4992,9628,0.66,0.65855,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Clark,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Clay,19581,11479,0.59,0.586232,7209,4270,0.37,0.371984,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Clinton,20529,12191,0.59,0.593843,6189,6002,0.49,0.49233,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Crawford,9286,4766,0.51,0.513246,3893,873,0.18,0.183172,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Daviess,19449,11025,0.57,0.566867,7828,3197,0.29,0.289977,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Dearborn,39926,27366,0.69,0.685418,24500,2866,0.1,0.104728,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Decatur,15950,11319,0.71,0.709655,8262,3057,0.27,0.270077,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,DeKalb,30441,17228,0.57,0.565947,11319,5909,0.34,0.342988,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Delaware,91038,46379,0.51,0.509447,36313,10066,0.22,0.217038,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Dubois,30878,20529,0.66,0.664842,10276,10253,0.5,0.49944,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Elkhart,134922,68055,0.5,0.504403,50401,17654,0.26,0.259408,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Fayette,17607,9791,0.56,0.556086,6224,3567,0.36,0.364314,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Floyd,61175,38266,0.63,0.625517,17616,20650,0.54,0.539644,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Fountain,12784,7722,0.6,0.604036,6299,1423,0.18,0.184279,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Franklin,18784,11234,0.6,0.598062,9424,1810,0.16,0.161118,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Fulton,13374,8663,0.65,0.647749,5791,2872,0.33,0.331525,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Gibson,24646,15821,0.64,0.64193,10929,4892,0.31,0.309209,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Grant,49440,26035,0.53,0.526598,17777,8258,0.32,0.317188,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Greene,21708,14197,0.65,0.653999,10028,4169,0.29,0.293654,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Hamilton,230786,158205,0.69,0.685505,104597,53608,0.34,0.338851,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Hancock,56315,36920,0.66,0.655598,11518,25402,0.69,0.688028,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Harrison,28754,18958,0.66,0.659317,14718,4240,0.22,0.223652,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Hendricks,109903,77182,0.7,0.702274,48669,28513,0.37,0.369426,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Henry,31363,20591,0.66,0.656538,15411,5180,0.25,0.251566,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Howard,63952,38019,0.59,0.594493,11123,26896,0.71,0.707436,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Huntington,25859,16413,0.63,0.634711,7378,9035,0.55,0.550478,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Jackson,30531,17976,0.59,0.588779,12922,5054,0.28,0.281153,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Jasper,23582,13719,0.58,0.581757,11088,2631,0.19,0.191778,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Jay,12632,8170,0.65,0.64677,5084,3086,0.38,0.377723,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Jefferson,22004,13899,0.63,0.631658,10269,3630,0.26,0.26117,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Jennings,19063,11421,0.6,0.599119,8751,2670,0.23,0.23378,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Johnson,107546,67754,0.63,0.63,29499,38255,0.56,0.564616,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Knox,26927,15910,0.59,0.590857,11400,4510,0.28,0.28347,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Kosciusko,54154,32980,0.61,0.609004,26778,6202,0.19,0.188053,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,LaGrange,16522,11707,0.71,0.70857,9807,1900,0.16,0.162296,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Lake,364293,207097,0.57,0.56849,150316,56781,0.27,0.274176,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,La Porte,83837,46369,0.55,0.553085,34676,11693,0.25,0.252173,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Lawrence,33367,19541,0.59,0.585639,12375,7166,0.37,0.366716,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Madison,97563,54979,0.56,0.563523,43967,11012,0.2,0.200295,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Marion,699709,370498,0.53,0.529503,301899,68599,0.19,0.185153,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
2016,Marshall,30300,18566,0.61,0.612739,12832,5734,0.31,0.308844,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf
