year,state,district,office,county_name,county_fips,jurisdiction,precinct,candidate,party,party_abbr,votes,precinct_total_votes,candidate_vote_share,modes_used,used_total_row
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Lancaster,Erin Houchin,Republican,R,350,466,0.751073,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Madison 1,Matthew Fyfe,Democratic,D,130,552,0.235507,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Madison 1,Tonya L. Millis,Libertarian,L,8,552,0.014493,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Madison 1,Erin Houchin,Republican,R,414,552,0.75,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Madison 2,Matthew Fyfe,Democratic,D,188,665,0.282707,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Madison 2,Tonya L. Millis,Libertarian,L,14,665,0.021053,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Madison 2,Erin Houchin,Republican,R,463,665,0.696241,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Madison 3,Matthew Fyfe,Democratic,D,112,412,0.271845,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Madison 3,Tonya L. Millis,Libertarian,L,23,412,0.055825,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Madison 3,Erin Houchin,Republican,R,277,412,0.67233,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Milton Twp,Matthew Fyfe,Democratic,D,98,315,0.311111,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Milton Twp,Tonya L. Millis,Libertarian,L,11,315,0.034921,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Milton Twp,Erin Houchin,Republican,R,206,315,0.653968,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Monroe Twp,Matthew Fyfe,Democratic,D,29,118,0.245763,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Monroe Twp,Tonya L. Millis,Libertarian,L,4,118,0.033898,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Monroe Twp,Erin Houchin,Republican,R,85,118,0.720339,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Republican Twp,Matthew Fyfe,Democratic,D,144,522,0.275862,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Republican Twp,Tonya L. Millis,Libertarian,L,12,522,0.022989,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Republican Twp,Erin Houchin,Republican,R,366,522,0.701149,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Saluda Twp,Matthew Fyfe,Democratic,D,91,384,0.236979,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Saluda Twp,Tonya L. Millis,Libertarian,L,9,384,0.023438,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Saluda Twp,Erin Houchin,Republican,R,284,384,0.739583,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Shelby Twp,Matthew Fyfe,Democratic,D,72,380,0.189474,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Shelby Twp,Tonya L. Millis,Libertarian,L,7,380,0.018421,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Shelby Twp,Erin Houchin,Republican,R,301,380,0.792105,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Smyrna,Matthew Fyfe,Democratic,D,97,393,0.246819,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Smyrna,Tonya L. Millis,Libertarian,L,8,393,0.020356,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Smyrna,Erin Houchin,Republican,R,288,393,0.732824,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Ward 3,Matthew Fyfe,Democratic,D,139,321,0.433022,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Ward 3,Tonya L. Millis,Libertarian,L,4,321,0.012461,TOTAL,yes
2022,Indiana,9,US House,Jefferson,18077,Jefferson,Ward 3,Erin Houchin,Republican,R,178,321,0.554517,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Bigger,Matthew Fyfe,Democratic,D,32,234,0.136752,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Bigger,Tonya L. Millis,Libertarian,L,13,234,0.055556,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Bigger,Erin Houchin,Republican,R,189,234,0.807692,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Campbell,Matthew Fyfe,Democratic,D,77,314,0.245223,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Campbell,Tonya L. Millis,Libertarian,L,17,314,0.05414,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Campbell,Erin Houchin,Republican,R,220,314,0.700637,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Center East,Matthew Fyfe,Democratic,D,62,316,0.196203,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Center East,Tonya L. Millis,Libertarian,L,14,316,0.044304,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Center East,Erin Houchin,Republican,R,240,316,0.759494,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Center West,Matthew Fyfe,Democratic,D,83,354,0.234463,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Center West,Tonya L. Millis,Libertarian,L,18,354,0.050847,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Center West,Erin Houchin,Republican,R,253,354,0.714689,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Columbia,Matthew Fyfe,Democratic,D,60,272,0.220588,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Columbia,Tonya L. Millis,Libertarian,L,13,272,0.047794,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Columbia,Erin Houchin,Republican,R,199,272,0.731618,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Geneva 01 East,Matthew Fyfe,Democratic,D,82,469,0.17484,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Geneva 01 East,Tonya L. Millis,Libertarian,L,12,469,0.025586,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Geneva 01 East,Erin Houchin,Republican,R,375,469,0.799574,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Geneva 01 West,Matthew Fyfe,Democratic,D,90,393,0.229008,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Geneva 01 West,Tonya L. Millis,Libertarian,L,26,393,0.066158,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Geneva 01 West,Erin Houchin,Republican,R,277,393,0.704835,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Geneva 02,Matthew Fyfe,Democratic,D,60,507,0.118343,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Geneva 02,Tonya L. Millis,Libertarian,L,26,507,0.051282,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Geneva 02,Erin Houchin,Republican,R,421,507,0.830375,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Geneva 03,Matthew Fyfe,Democratic,D,55,325,0.169231,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Geneva 03,Tonya L. Millis,Libertarian,L,15,325,0.046154,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Geneva 03,Erin Houchin,Republican,R,255,325,0.784615,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Lovett,Matthew Fyfe,Democratic,D,86,378,0.227513,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Lovett,Tonya L. Millis,Libertarian,L,18,378,0.047619,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Lovett,Erin Houchin,Republican,R,274,378,0.724868,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Marion,Matthew Fyfe,Democratic,D,53,338,0.156805,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Marion,Tonya L. Millis,Libertarian,L,7,338,0.02071,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Marion,Erin Houchin,Republican,R,278,338,0.822485,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Montgomery,Matthew Fyfe,Democratic,D,44,295,0.149153,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Montgomery,Tonya L. Millis,Libertarian,L,7,295,0.023729,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Montgomery,Erin Houchin,Republican,R,244,295,0.827119,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 01a,Matthew Fyfe,Democratic,D,58,227,0.255507,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 01a,Tonya L. Millis,Libertarian,L,9,227,0.039648,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 01a,Erin Houchin,Republican,R,160,227,0.704846,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 01b,Matthew Fyfe,Democratic,D,65,234,0.277778,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 01b,Tonya L. Millis,Libertarian,L,13,234,0.055556,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 01b,Erin Houchin,Republican,R,156,234,0.666667,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 02a,Matthew Fyfe,Democratic,D,44,158,0.278481,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 02a,Tonya L. Millis,Libertarian,L,7,158,0.044304,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 02a,Erin Houchin,Republican,R,107,158,0.677215,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 02b,Matthew Fyfe,Democratic,D,73,326,0.223926,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 02b,Tonya L. Millis,Libertarian,L,14,326,0.042945,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 02b,Erin Houchin,Republican,R,239,326,0.733129,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 03a,Matthew Fyfe,Democratic,D,35,176,0.198864,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 03a,Tonya L. Millis,Libertarian,L,10,176,0.056818,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 03a,Erin Houchin,Republican,R,131,176,0.744318,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 03b,Matthew Fyfe,Democratic,D,49,166,0.295181,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 03b,Tonya L. Millis,Libertarian,L,8,166,0.048193,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 03b,Erin Houchin,Republican,R,109,166,0.656627,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 04a,Matthew Fyfe,Democratic,D,73,283,0.257951,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 04a,Tonya L. Millis,Libertarian,L,10,283,0.035336,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 04a,Erin Houchin,Republican,R,200,283,0.706714,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 04b,Matthew Fyfe,Democratic,D,27,113,0.238938,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 04b,Tonya L. Millis,Libertarian,L,2,113,0.017699,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,North Vernon 04b,Erin Houchin,Republican,R,84,113,0.743363,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Sandcreek,Matthew Fyfe,Democratic,D,69,328,0.210366,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Sandcreek,Tonya L. Millis,Libertarian,L,19,328,0.057927,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Sandcreek,Erin Houchin,Republican,R,240,328,0.731707,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Spencer North,Matthew Fyfe,Democratic,D,83,401,0.206983,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Spencer North,Tonya L. Millis,Libertarian,L,16,401,0.0399,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Spencer North,Erin Houchin,Republican,R,302,401,0.753117,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Spencer South,Matthew Fyfe,Democratic,D,87,369,0.235772,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Spencer South,Tonya L. Millis,Libertarian,L,13,369,0.03523,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Spencer South,Erin Houchin,Republican,R,269,369,0.728997,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Vernon East,Matthew Fyfe,Democratic,D,84,512,0.164062,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Vernon East,Tonya L. Millis,Libertarian,L,19,512,0.037109,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Vernon East,Erin Houchin,Republican,R,409,512,0.798828,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Vernon West,Matthew Fyfe,Democratic,D,82,425,0.192941,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Vernon West,Tonya L. Millis,Libertarian,L,23,425,0.054118,TOTAL,yes
2022,Indiana,9,US House,Jennings,18079,Jennings,Vernon West,Erin Houchin,Republican,R,320,425,0.752941,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Finley 1,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Finley 1,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Finley 1,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 1,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 1,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 1,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 2,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 2,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 2,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 3,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 3,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 3,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 4,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 4,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 4,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 5,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 5,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Jennings 5,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Johnson 1,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Johnson 1,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Johnson 1,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Lexington 1,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Lexington 1,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Lexington 1,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Lexington 2,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Lexington 2,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Lexington 2,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Lexington 3,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Lexington 3,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Lexington 3,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 1,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 1,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 1,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 2,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 2,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 2,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 3,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 3,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 3,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 4,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 4,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 4,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 5,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 5,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 5,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 6,Matthew Fyfe,Democratic,D,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 6,Tonya L. Millis,Libertarian,L,0,0,,TOTAL,yes
2022,Indiana,9,US House,Scott,18143,Scott,Vienna 6,Erin Houchin,Republican,R,0,0,,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,JACKSON - 5000,"Timothy ""Tim"" Peck",Democratic,D,82,543,0.151013,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,JACKSON - 5000,"Russell ""Russ"" Brooksbank",Libertarian,L,16,543,0.029466,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,JACKSON - 5000,Erin Houchin,Republican,R,445,543,0.819521,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,OHIO - 5100,"Timothy ""Tim"" Peck",Democratic,D,216,1000,0.216,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,OHIO - 5100,"Russell ""Russ"" Brooksbank",Libertarian,L,24,1000,0.024,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,OHIO - 5100,Erin Houchin,Republican,R,760,1000,0.76,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,SANDCREEK - 5300,"Timothy ""Tim"" Peck",Democratic,D,200,856,0.233645,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,SANDCREEK - 5300,"Russell ""Russ"" Brooksbank",Libertarian,L,34,856,0.03972,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,SANDCREEK - 5300,Erin Houchin,Republican,R,622,856,0.726636,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,WAYNE - 5600,"Timothy ""Tim"" Peck",Democratic,D,108,601,0.1797,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,WAYNE - 5600,"Russell ""Russ"" Brooksbank",Libertarian,L,18,601,0.02995,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,WAYNE - 5600,Erin Houchin,Republican,R,475,601,0.790349,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,WAYNE - 5700,"Timothy ""Tim"" Peck",Democratic,D,156,827,0.188634,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,WAYNE - 5700,"Russell ""Russ"" Brooksbank",Libertarian,L,27,827,0.032648,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,WAYNE - 5700,Erin Houchin,Republican,R,644,827,0.778718,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,WAYNE - 5800,"Timothy ""Tim"" Peck",Democratic,D,65,222,0.292793,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,WAYNE - 5800,"Russell ""Russ"" Brooksbank",Libertarian,L,4,222,0.018018,TOTAL,yes
2024,Indiana,9,US House,Bartholomew,18005,Bartholomew,WAYNE - 5800,Erin Houchin,Republican,R,153,222,0.689189,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Hamblen 1,"Timothy ""Tim"" Peck",Democratic,D,204,815,0.250307,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Hamblen 1,"Russell ""Russ"" Brooksbank",Libertarian,L,44,815,0.053988,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Hamblen 1,Erin Houchin,Republican,R,567,815,0.695706,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Hamblen 2,"Timothy ""Tim"" Peck",Democratic,D,184,883,0.208381,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Hamblen 2,"Russell ""Russ"" Brooksbank",Libertarian,L,31,883,0.035108,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Hamblen 2,Erin Houchin,Republican,R,668,883,0.756512,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Hamblen 3,"Timothy ""Tim"" Peck",Democratic,D,187,744,0.251344,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Hamblen 3,"Russell ""Russ"" Brooksbank",Libertarian,L,21,744,0.028226,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Hamblen 3,Erin Houchin,Republican,R,536,744,0.72043,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Jackson 1,"Timothy ""Tim"" Peck",Democratic,D,154,656,0.234756,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Jackson 1,"Russell ""Russ"" Brooksbank",Libertarian,L,31,656,0.047256,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Jackson 1,Erin Houchin,Republican,R,471,656,0.717988,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Jackson 2,"Timothy ""Tim"" Peck",Democratic,D,127,338,0.37574,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Jackson 2,"Russell ""Russ"" Brooksbank",Libertarian,L,16,338,0.047337,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Jackson 2,Erin Houchin,Republican,R,195,338,0.576923,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Jackson 3,"Timothy ""Tim"" Peck",Democratic,D,144,561,0.256684,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Jackson 3,"Russell ""Russ"" Brooksbank",Libertarian,L,29,561,0.051693,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Jackson 3,Erin Houchin,Republican,R,388,561,0.691622,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Jackson 4,"Timothy ""Tim"" Peck",Democratic,D,238,534,0.445693,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Jackson 4,"Russell ""Russ"" Brooksbank",Libertarian,L,17,534,0.031835,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Jackson 4,Erin Houchin,Republican,R,279,534,0.522472,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Washington 1,"Timothy ""Tim"" Peck",Democratic,D,421,1307,0.322112,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Washington 1,"Russell ""Russ"" Brooksbank",Libertarian,L,58,1307,0.044376,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Washington 1,Erin Houchin,Republican,R,828,1307,0.633512,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Washington 2,"Timothy ""Tim"" Peck",Democratic,D,322,757,0.425363,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Washington 2,"Russell ""Russ"" Brooksbank",Libertarian,L,21,757,0.027741,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Washington 2,Erin Houchin,Republican,R,414,757,0.546896,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Washington 3,"Timothy ""Tim"" Peck",Democratic,D,396,888,0.445946,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Washington 3,"Russell ""Russ"" Brooksbank",Libertarian,L,29,888,0.032658,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,Washington 3,Erin Houchin,Republican,R,463,888,0.521396,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,van Buren 1,"Timothy ""Tim"" Peck",Democratic,D,324,1068,0.303371,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,van Buren 1,"Russell ""Russ"" Brooksbank",Libertarian,L,47,1068,0.044007,TOTAL,yes
2024,Indiana,9,US House,Brown,18013,Brown,van Buren 1,Erin Houchin,Republican,R,697,1068,0.652622,TOTAL,yes
