year,state,district,office,county_name,county_fips,jurisdiction,precinct,dem_candidate,rep_candidate,lib_candidate,dem_votes,rep_votes,lib_votes,other_votes,total_votes,dem_share,rep_share,lib_share,two_party_dem_share,rep_margin,rep_margin_share,winner_party,county_registered_voters,county_voters_voting,county_turnout_pct_reported,county_turnout_rate,county_election_day_votes,county_absentee_votes,county_absentee_share_reported,county_absentee_share,county_source,districts_in_county,county_split_in_year
2018,Indiana,9,US House,Clark,18019,Clark,0031 JEFFERSONVILLE 21,Liz Watson,Trey Hollingsworth,,221,172,0,0,393,0.562341,0.437659,0.0,0.562341,-49,-0.124682,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0032 JEFFERSONVILLE 22,Liz Watson,Trey Hollingsworth,,359,266,0,0,625,0.5744,0.4256,0.0,0.5744,-93,-0.1488,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0033 JEFFERSONVILLE 23,Liz Watson,Trey Hollingsworth,,366,289,0,0,655,0.558779,0.441221,0.0,0.558779,-77,-0.117557,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0034 JEFFERSONVILLE 24,Liz Watson,Trey Hollingsworth,,662,513,0,0,1175,0.563404,0.436596,0.0,0.563404,-149,-0.126809,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0035 JEFFERSONVILLE 25,Liz Watson,Trey Hollingsworth,,361,498,0,0,859,0.420256,0.579744,0.0,0.420256,137,0.159488,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0036 JEFFERSONVILLE 27,Liz Watson,Trey Hollingsworth,,83,88,0,0,171,0.48538,0.51462,0.0,0.48538,5,0.02924,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0037 JEFFERSONVILLE 30,Liz Watson,Trey Hollingsworth,,165,141,0,0,306,0.539216,0.460784,0.0,0.539216,-24,-0.078431,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0038 JEFFERSONVILLE 31,Liz Watson,Trey Hollingsworth,,166,155,0,0,321,0.517134,0.482866,0.0,0.517134,-11,-0.034268,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0039 JEFFERSONVILLE 32,Liz Watson,Trey Hollingsworth,,134,117,0,0,251,0.533865,0.466135,0.0,0.533865,-17,-0.067729,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0040 JEFFERSONVILLE 33,Liz Watson,Trey Hollingsworth,,203,188,0,0,391,0.519182,0.480818,0.0,0.519182,-15,-0.038363,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0041 JEFFERSONVILLE 34,Liz Watson,Trey Hollingsworth,,161,130,0,0,291,0.553265,0.446735,0.0,0.553265,-31,-0.106529,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0042 JEFFERSONVILLE 35,Liz Watson,Trey Hollingsworth,,227,149,0,0,376,0.603723,0.396277,0.0,0.603723,-78,-0.207447,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0043 JEFFERSONVILLE 36,Liz Watson,Trey Hollingsworth,,198,239,0,0,437,0.453089,0.546911,0.0,0.453089,41,0.093822,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0044 JEFFERSONVILLE 37,Liz Watson,Trey Hollingsworth,,319,359,0,0,678,0.470501,0.529499,0.0,0.470501,40,0.058997,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0045 JEFFERSONVILLE 38,Liz Watson,Trey Hollingsworth,,314,336,0,0,650,0.483077,0.516923,0.0,0.483077,22,0.033846,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0046 JEFFERSONVILLE 39,Liz Watson,Trey Hollingsworth,,240,174,0,0,414,0.57971,0.42029,0.0,0.57971,-66,-0.15942,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0047 JEFFERSONVILLE 40,Liz Watson,Trey Hollingsworth,,335,331,0,0,666,0.503003,0.496997,0.0,0.503003,-4,-0.006006,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0048 JEFFERSONVILLE 41,Liz Watson,Trey Hollingsworth,,185,175,0,0,360,0.513889,0.486111,0.0,0.513889,-10,-0.027778,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0049 JEFFERSONVILLE 42,Liz Watson,Trey Hollingsworth,,204,247,0,0,451,0.452328,0.547672,0.0,0.452328,43,0.095344,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0050 MONROE 01,Liz Watson,Trey Hollingsworth,,219,457,0,0,676,0.323964,0.676036,0.0,0.323964,238,0.352071,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0051 MONROE 02,Liz Watson,Trey Hollingsworth,,248,657,0,0,905,0.274033,0.725967,0.0,0.274033,409,0.451934,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0052 MONROE 03,Liz Watson,Trey Hollingsworth,,168,399,0,0,567,0.296296,0.703704,0.0,0.296296,231,0.407407,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0053 OREGON 01,Liz Watson,Trey Hollingsworth,,210,460,0,0,670,0.313433,0.686567,0.0,0.313433,250,0.373134,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0054 OWEN 01,Liz Watson,Trey Hollingsworth,,96,241,0,0,337,0.284866,0.715134,0.0,0.284866,145,0.430267,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0055 SILVER CREEK/CVILLE 43,Liz Watson,Trey Hollingsworth,,514,850,0,0,1364,0.376833,0.623167,0.0,0.376833,336,0.246334,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0056 SILVER CREEK 01,Liz Watson,Trey Hollingsworth,,197,270,0,0,467,0.421842,0.578158,0.0,0.421842,73,0.156317,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0057 SILVER CREEK 02,Liz Watson,Trey Hollingsworth,,155,215,0,0,370,0.418919,0.581081,0.0,0.418919,60,0.162162,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0058 SILVER CREEK 03,Liz Watson,Trey Hollingsworth,,147,289,0,0,436,0.337156,0.662844,0.0,0.337156,142,0.325688,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0059 SILVER CREEK 04,Liz Watson,Trey Hollingsworth,,277,422,0,0,699,0.39628,0.60372,0.0,0.39628,145,0.207439,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0060 SILVER CREEK 05,Liz Watson,Trey Hollingsworth,,139,195,0,0,334,0.416168,0.583832,0.0,0.416168,56,0.167665,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0061 SILVER CREEK 06,Liz Watson,Trey Hollingsworth,,493,812,0,0,1305,0.377778,0.622222,0.0,0.377778,319,0.244444,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0062 SILVER CREEK 07,Liz Watson,Trey Hollingsworth,,88,120,0,0,208,0.423077,0.576923,0.0,0.423077,32,0.153846,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0063 UTICA/ JEFF CITY 19,Liz Watson,Trey Hollingsworth,,9,5,0,0,14,0.642857,0.357143,0.0,0.642857,-4,-0.285714,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0064 UNION 01,Liz Watson,Trey Hollingsworth,,514,988,0,0,1502,0.34221,0.65779,0.0,0.34221,474,0.315579,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0065 UTICA 01,Liz Watson,Trey Hollingsworth,,137,184,0,0,321,0.426791,0.573209,0.0,0.426791,47,0.146417,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0066 UTICA 02,Liz Watson,Trey Hollingsworth,,444,500,0,0,944,0.470339,0.529661,0.0,0.470339,56,0.059322,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0067 UTICA 03,Liz Watson,Trey Hollingsworth,,527,657,0,0,1184,0.445101,0.554899,0.0,0.445101,130,0.109797,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0068 UTICA 04,Liz Watson,Trey Hollingsworth,,447,397,0,0,844,0.529621,0.470379,0.0,0.529621,-50,-0.059242,Democratic,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0069 WASHINGTON 01,Liz Watson,Trey Hollingsworth,,202,490,0,0,692,0.291908,0.708092,0.0,0.291908,288,0.416185,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0070 WOOD 01,Liz Watson,Trey Hollingsworth,,101,183,0,0,284,0.355634,0.644366,0.0,0.355634,82,0.288732,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0071 WOOD 02,Liz Watson,Trey Hollingsworth,,198,387,0,0,585,0.338462,0.661538,0.0,0.338462,189,0.323077,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Clark,18019,Clark,0072 WOOD 03,Liz Watson,Trey Hollingsworth,,74,180,0,0,254,0.291339,0.708661,0.0,0.291339,106,0.417323,Republican,89470,49383,0.55,0.55195,40678,8705,0.18,0.176275,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Crawford,18025,Crawford,0001 JENNINGS 1,Liz Watson,Trey Hollingsworth,,117,168,0,0,285,0.410526,0.589474,0.0,0.410526,51,0.178947,Republican,7707,4073,0.53,0.528481,3279,794,0.19,0.194942,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,8;9,yes
2018,Indiana,9,US House,Crawford,18025,Crawford,0002 JENNINGS 2,Liz Watson,Trey Hollingsworth,,104,190,0,0,294,0.353741,0.646259,0.0,0.353741,86,0.292517,Republican,7707,4073,0.53,0.528481,3279,794,0.19,0.194942,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,8;9,yes
2018,Indiana,9,US House,Crawford,18025,Crawford,0003 WHISKEY RUN 1,Liz Watson,Trey Hollingsworth,,114,194,0,0,308,0.37013,0.62987,0.0,0.37013,80,0.25974,Republican,7707,4073,0.53,0.528481,3279,794,0.19,0.194942,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,8;9,yes
2018,Indiana,9,US House,Crawford,18025,Crawford,0004 WHISKEY RUN 2,Liz Watson,Trey Hollingsworth,,160,272,0,0,432,0.37037,0.62963,0.0,0.37037,112,0.259259,Republican,7707,4073,0.53,0.528481,3279,794,0.19,0.194942,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,8;9,yes
2018,Indiana,9,US House,Crawford,18025,Crawford,0005 LIBERTY 1,Liz Watson,Trey Hollingsworth,,159,190,0,0,349,0.455587,0.544413,0.0,0.455587,31,0.088825,Republican,7707,4073,0.53,0.528481,3279,794,0.19,0.194942,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,8;9,yes
2018,Indiana,9,US House,Crawford,18025,Crawford,0006 LIBERTY 2,Liz Watson,Trey Hollingsworth,,161,197,0,0,358,0.449721,0.550279,0.0,0.449721,36,0.100559,Republican,7707,4073,0.53,0.528481,3279,794,0.19,0.194942,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,8;9,yes
2018,Indiana,9,US House,Crawford,18025,Crawford,0007 STERLING 1,Liz Watson,Trey Hollingsworth,,60,58,0,0,118,0.508475,0.491525,0.0,0.508475,-2,-0.016949,Democratic,7707,4073,0.53,0.528481,3279,794,0.19,0.194942,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,8;9,yes
2018,Indiana,9,US House,Crawford,18025,Crawford,0008 STERLING 2,Liz Watson,Trey Hollingsworth,,105,134,0,0,239,0.439331,0.560669,0.0,0.439331,29,0.121339,Republican,7707,4073,0.53,0.528481,3279,794,0.19,0.194942,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,8;9,yes
2018,Indiana,9,US House,Crawford,18025,Crawford,0009 STERLING 3,Liz Watson,Trey Hollingsworth,,95,149,0,0,244,0.389344,0.610656,0.0,0.389344,54,0.221311,Republican,7707,4073,0.53,0.528481,3279,794,0.19,0.194942,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,8;9,yes
2018,Indiana,9,US House,Crawford,18025,Crawford,0010 PATNA 1,Liz Watson,Trey Hollingsworth,,177,231,0,0,408,0.433824,0.566176,0.0,0.433824,54,0.132353,Republican,7707,4073,0.53,0.528481,3279,794,0.19,0.194942,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,8;9,yes
2018,Indiana,9,US House,Crawford,18025,Crawford,0013 JOHNSON 2,Liz Watson,Trey Hollingsworth,,0,1,0,0,1,0.0,1.0,0.0,0.0,1,1.0,Republican,7707,4073,0.53,0.528481,3279,794,0.19,0.194942,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,8;9,yes
2018,Indiana,9,US House,Crawford,18025,Crawford,0014 UNION 1,Liz Watson,Trey Hollingsworth,,72,98,0,0,170,0.423529,0.576471,0.0,0.423529,26,0.152941,Republican,7707,4073,0.53,0.528481,3279,794,0.19,0.194942,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,8;9,yes
2018,Indiana,9,US House,Crawford,18025,Crawford,0016 OHIO 1,Liz Watson,Trey Hollingsworth,,71,90,0,0,161,0.440994,0.559006,0.0,0.440994,19,0.118012,Republican,7707,4073,0.53,0.528481,3279,794,0.19,0.194942,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,8;9,yes
2018,Indiana,9,US House,Floyd,18043,Floyd,FRANKLIN 1,Liz Watson,Trey Hollingsworth,,210,361,0,0,571,0.367776,0.632224,0.0,0.367776,151,0.264448,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,GEORGETOWN 1,Liz Watson,Trey Hollingsworth,,278,446,0,0,724,0.383978,0.616022,0.0,0.383978,168,0.232044,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,GEORGETOWN 2,Liz Watson,Trey Hollingsworth,,316,509,0,0,825,0.38303,0.61697,0.0,0.38303,193,0.233939,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,GEORGETOWN 3,Liz Watson,Trey Hollingsworth,,235,458,0,0,693,0.339105,0.660895,0.0,0.339105,223,0.321789,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,GEORGETOWN 4,Liz Watson,Trey Hollingsworth,,278,632,0,0,910,0.305495,0.694505,0.0,0.305495,354,0.389011,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,GEORGETOWN 5,Liz Watson,Trey Hollingsworth,,366,484,0,0,850,0.430588,0.569412,0.0,0.430588,118,0.138824,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,GEORGETOWN 6,Liz Watson,Trey Hollingsworth,,252,339,0,0,591,0.426396,0.573604,0.0,0.426396,87,0.147208,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,GEORGETOWN 7,Liz Watson,Trey Hollingsworth,,119,256,0,0,375,0.317333,0.682667,0.0,0.317333,137,0.365333,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,GREENVILLE 1,Liz Watson,Trey Hollingsworth,,246,499,0,0,745,0.330201,0.669799,0.0,0.330201,253,0.339597,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,GREENVILLE 2,Liz Watson,Trey Hollingsworth,,238,369,0,0,607,0.392092,0.607908,0.0,0.392092,131,0.215815,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,GREENVILLE 3,Liz Watson,Trey Hollingsworth,,168,330,0,0,498,0.337349,0.662651,0.0,0.337349,162,0.325301,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,GREENVILLE 4,Liz Watson,Trey Hollingsworth,,265,419,0,0,684,0.387427,0.612573,0.0,0.387427,154,0.225146,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,GREENVILLE 5,Liz Watson,Trey Hollingsworth,,237,401,0,0,638,0.371473,0.628527,0.0,0.371473,164,0.257053,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,GREENVILLE 6,Liz Watson,Trey Hollingsworth,,96,192,0,0,288,0.333333,0.666667,0.0,0.333333,96,0.333333,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,LAFAYETTE 1,Liz Watson,Trey Hollingsworth,,319,516,0,0,835,0.382036,0.617964,0.0,0.382036,197,0.235928,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,LAFAYETTE 2,Liz Watson,Trey Hollingsworth,,183,283,0,0,466,0.392704,0.607296,0.0,0.392704,100,0.214592,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,LAFAYETTE 3,Liz Watson,Trey Hollingsworth,,168,264,0,0,432,0.388889,0.611111,0.0,0.388889,96,0.222222,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,LAFAYETTE 4,Liz Watson,Trey Hollingsworth,,252,367,0,0,619,0.407108,0.592892,0.0,0.407108,115,0.185784,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,LAFAYETTE 5,Liz Watson,Trey Hollingsworth,,355,520,0,0,875,0.405714,0.594286,0.0,0.405714,165,0.188571,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,LAFAYETTE 6,Liz Watson,Trey Hollingsworth,,214,294,0,0,508,0.42126,0.57874,0.0,0.42126,80,0.15748,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
2018,Indiana,9,US House,Floyd,18043,Floyd,LAFAYETTE 7,Liz Watson,Trey Hollingsworth,,164,283,0,0,447,0.36689,0.63311,0.0,0.36689,119,0.266219,Republican,58320,32191,0.55,0.551972,17175,15016,0.47,0.466466,https://www.in.gov/sos/elections/voter-information/files/2018-General-Election-Turnout-from-the-ENR-page.pdf,9,no
